        -nan         -nan         -nan
        -nan         -nan         -nan
        -nan         -nan         -nan
     128.414     -194.405       334.15
     191.782       334.15     -42.3404
     52.1445      28.7265      30.5077
     28.7265       -47.39      65.9476
     30.5077      65.9476     -12.1389
      70.897      42.2656      31.3928
     42.2656     -72.4882      73.4844
     31.3928      73.4844     -10.8386
     249.757      142.465      182.265
     142.465     -218.148       331.14
     182.265       331.14     -31.3634
     2163.41      1055.35      1988.95
     1055.35        -1891      3197.06
     1988.95      3197.06     -223.037
     2570.97      1324.51      2237.65
     1324.51     -2340.28      3686.19
     2237.65      3686.19     -167.695
     1725.37      845.941      1610.69
     845.941     -1540.73      2577.65
     1610.69      2577.65     -122.422
     1262.21       587.51      1220.06
      587.51     -1087.81      1903.05
     1220.06      1903.05      -120.05
     1122.56      573.566      1035.41
     573.566     -1049.26      1692.02
     1035.41      1692.02     -45.2039
     81.5544      43.3426     -13.1109
     43.3426     -97.5791     -14.7944
    -13.1109     -14.7944      3.45505
     228.528      127.528      59.6951
     127.528     -236.974      117.043
     59.6951      117.043     -4.21524
     337.121       206.69      145.731
      206.69     -342.598       280.93
     145.731       280.93     -11.0149
     1325.74      786.967      845.548
     786.967     -1283.66      1503.98
     845.548      1503.98      -29.034
     294.891      163.749      121.395
     163.749     -288.534      224.488
     121.395      224.488     -11.3072
     1165.88      667.579      896.341
     667.579     -1134.82      1547.31
     896.341      1547.31     -9.50343
     593.817      362.185      461.301
     362.185     -574.023      828.007
     461.301      828.007     -11.7252
     2763.38      1641.13      2369.05
     1641.13     -2751.93      4135.02
     2369.05      4135.02      39.9783
     870.292      516.506      751.446
     516.506     -878.022      1299.93
     751.446      1299.93      38.8095
     239.279      133.142      94.5511
     133.142     -229.681      175.853
     94.5511      175.853     -9.10271
     348.923      210.204      193.486
     210.204     -339.433      345.677
     193.486      345.677     -1.15585
     197.597      105.649      56.0849
     105.649     -190.985      106.598
     56.0849      106.598     -4.99404
     962.546      529.177      849.513
     529.177     -938.977      1435.87
     849.513      1435.87     -6.88246
     938.198      529.066      822.069
     529.066      -933.68      1391.12
     822.069      1391.12      27.8145
     2805.33      1505.03      2290.88
     1505.03     -2655.14      3841.74
     2290.88      3841.74      -93.695
     252.796      148.091      159.327
     148.091     -240.853      297.135
     159.327      297.135     -19.9916
     245.623      146.363      126.304
     146.363     -251.491      241.427
     126.304      241.427     -11.5502
     35.3827      17.7733     -3.84285
     17.7733     -58.0979     0.580311
    -3.84285     0.580311        2.641
     47.6586      27.2139      11.0329
     27.2139     -61.5168      31.7811
     11.0329      31.7811      -1.9624
     44.0773      22.8602     -11.1729
     22.8602     -66.8259     -13.5635
    -11.1729     -13.5635      4.00925
     86.0665      50.5468      19.0848
     50.5468     -85.9352      43.1032
     19.0848      43.1032     -2.02267
     313.479      196.062      162.302
     196.062     -311.252      292.894
     162.302      292.894      3.67894
     222.872      146.422      51.8067
     146.422      -222.14      97.5683
     51.8067      97.5683      1.67677
     93.0988      63.1191      12.2681
     63.1191     -90.7142       38.434
     12.2681       38.434     -3.17812
     530.743       356.74      187.386
      356.74      -550.42      314.531
     187.386      314.531      24.1257
     165.663      128.284      -2.2719
     128.284     -163.087      11.5705
     -2.2719      11.5705    -0.540879
     151.328      123.701      22.3375
     123.701     -150.744      45.0785
     22.3375      45.0785      1.82409
      61.079      58.8402      1.44357
     58.8402     -57.5086      19.0529
     1.44357      19.0529     -1.84919
      87.873      65.6593      6.86775
     65.6593     -86.1499      33.1673
     6.86775      33.1673     -3.77251
     71.5134       72.834      1.15393
      72.834     -67.2051      22.5403
     1.15393      22.5403       -2.423
      112.55      96.0706     -0.41292
     96.0706     -106.728      32.1258
    -0.41292      32.1258       -4.862
     69.5738      56.1724      12.5567
     56.1724     -70.9514      30.7559
     12.5567      30.7559      0.92903
     34.3444      36.2637      3.19126
     36.2637     -32.0688      20.7371
     3.19126      20.7371     -1.34328
     791.153      479.661      309.381
     479.661     -815.053      508.489
     309.381      508.489      31.3198
     2370.84      1333.59      1832.26
     1333.59     -2429.96      3060.15
     1832.26      3060.15      126.236
      1313.8      808.751      748.798
     808.751     -1354.11      1279.06
     748.798      1279.06      69.4555
     57.7047      46.3033      52.8505
     46.3033       11.365      102.478
     52.8505      102.478     -52.6718
      99.546      76.9851      75.7472
     76.9851     -19.2668      165.243
     75.7472      165.243      -67.541
     90.3288      77.9964      47.2967
     77.9964     0.830185      121.091
     47.2967      121.091     -56.1443
     32.3572      31.9063      30.6259
     31.9063      25.9269      61.3872
     30.6259      61.3872     -35.2685
     238.476      191.568      5.80266
     191.568     -131.464      118.992
     5.80266      118.992     -41.0736
     41.7601      27.6629     -15.1264
     27.6629     -30.7232     -2.54938
    -15.1264     -2.54938      6.80318
     69.1258      3.54415     -184.839
     3.54415     -239.558     -300.082
    -184.839     -300.082       154.28
     -8.3375     -32.6008     -65.3177
    -32.6008     -91.0799     -127.689
    -65.3177     -127.689      76.9073
     16.5699      18.6931      15.9016
     18.6931      23.5843      33.6302
     15.9016      33.6302       -20.33
    -2.84979     -16.6706     -34.2119
    -16.6706     -46.7275     -60.2114
    -34.2119     -60.2114      43.5799
   -0.826629    -0.728538     -2.40999
   -0.728538      7.82966     -3.15312
    -2.40999     -3.15312      4.83353
     16.6078     -23.1808     -193.865
    -23.1808     -155.903     -373.675
    -193.865     -373.675      164.711
    -16.6781     -45.6222     -105.989
    -45.6222     -109.857     -227.624
    -105.989     -227.624      118.085
    -42.4214     -86.1786     -212.724
    -86.1786     -158.961     -507.766
    -212.724     -507.766      217.078
    -16.0106     -43.5495     -197.207
    -43.5495     -103.103     -428.111
    -197.207     -428.111      157.368
     131.558      96.1095     -121.648
     96.1095     -138.415     -179.938
    -121.648     -179.938       75.981
     38.4307      24.2313     -106.485
     24.2313     -59.1036     -204.801
    -106.485     -204.801      70.6256
     140.835      99.6735       27.799
     99.6735     -122.084      106.274
