        -nan         -nan         -nan
        -nan         -nan         -nan
        -nan         -nan         -nan
     35.3827      65.5657     -4.92033
    -30.0191     -58.0979      3.58924
    -2.76536     -2.42862        2.641
     47.6586      86.8783     -7.34033
    -32.4504     -61.5168      4.82776
      29.406      58.7345      -1.9624
     44.0773       81.114     -5.10469
    -35.3937     -66.8259      3.46197
    -17.2411     -30.5889      4.00925
     86.0665      149.214     -6.66839
    -48.1203     -85.9352      4.08348
      44.838       82.123     -2.02267
     313.479      563.759      1.20439
    -171.635     -311.252    -0.446526
     323.399      586.234      3.67894
     222.872      411.532     0.679278
    -118.689      -222.14    -0.169252
     102.934      195.306      1.67677
     93.0988      173.398     -10.8244
    -47.1603     -90.7142      6.00349
     35.3606      70.8645     -3.17812
     530.743      1003.13      34.8348
    -289.653      -550.42     -19.0384
     339.937      648.101      24.1257
     165.663      335.256     -10.1379
    -78.6881     -163.087      5.21743
     5.59406      17.9235    -0.540879
     151.328      317.387      4.46915
    -69.9849     -150.744     -1.93231
      40.206      92.0894      1.82409
      61.079      140.606     -7.63152
    -22.9259     -57.5086      3.61719
     10.5187      34.4887     -1.84919
      87.873      173.201     -13.2436
    -41.8827     -86.1499      6.94122
     26.9791      59.3933     -3.77251
     71.5134      171.451      -10.581
    -25.7827     -67.2051      4.65672
     12.8888       40.424       -2.423
      112.55      240.013     -22.4322
    -47.8714     -106.728      10.4159
     21.6063      53.8357       -4.862
     69.5738      144.677     0.158369
    -32.3323     -70.9514    0.0449617
     24.9551      61.4669      0.92903
     34.3444      83.5766     -4.57432
    -11.0492     -32.0688       2.2179
     10.9568      39.2562     -1.34328
     791.153      1413.96      40.1241
    -454.639     -815.053     -23.1579
     578.637      1040.14      31.3198
     2370.84       4078.5      81.3241
    -1411.32     -2429.96     -48.4249
     3583.19      6168.72      126.236
      1313.8      2367.57      61.0684
    -750.069     -1354.11     -34.8077
     1436.53      2592.93      69.4555
     57.7047      86.2605     -24.1198
     6.34608       11.365     -1.27081
